occurrenceID,basisOfRecord,institutionCode,datasetName,occurrenceStatus,eventID,materialSampleID,eventDate,organismQuantity,organismQuantityType,sampleSizeValue,sampleSizeUnit,samplingProtocol,associatedSequences,identificationReferences,identificationRemarks,locationID,decimalLatitude,decimalLongitude,countryCode,fieldNumber,minimumDepthInMeters,maximumDepthInMeters,habitat,occurrenceRemarks,eventRemarks,datasetID,verbatimIdentification,scientificNameID,scientificName,taxonRank,taxonId,taxonConceptID,catalogNumber
ARMS_Getxo_G2_20200624_20201103_MF100_s1_r1:Otu15,MaterialSample,ARMS-MBON,ARMS-MBON data on long-term monitoring of hard-bottom communities: ITS results from 2020-2022,present,ARMS_Getxo_G2_20200624_20201103,SAMEA10021250,2020-06-24/2020-11-03,1107,DNA sequence reads,3783,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127680,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.3385,-3.01491,ES,Getxo_G2,5,10,Marina; semi-industrial; 9.6 - Subtidal Muddy,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Ascomycota;Leotiomycetes;Helotiales;Sclerotiniaceae,urn:lsid:marinespecies.org:taxname:438656,Sclerotiniaceae,Family,Otu15,NCBI:28983,ARMS_Getxo_G2_20200624_20201103_MF100_s1_r1
ARMS_Getxo_G2_20200624_20201103_SF40_s1_r1:Otu238,MaterialSample,ARMS-MBON,ARMS-MBON data on long-term monitoring of hard-bottom communities: ITS results from 2020-2022,present,ARMS_Getxo_G2_20200624_20201103,SAMEA10021253,2020-06-24/2020-11-03,3,DNA sequence reads,769,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127683,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.3385,-3.01491,ES,Getxo_G2,5,10,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Basidiomycota;Malasseziomycetes;Malasseziales;Malasseziaceae;Malassezia;Unknown Malassezia species 1,,Malassezia,genus,Otu238,NCBI:55193,ARMS_Getxo_G2_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G2_20200624_20201103_SF40_s1_r1:Otu64,MaterialSample,ARMS-MBON,ARMS-MBON data on long-term monitoring of hard-bottom communities: ITS results from 2020-2022,present,ARMS_Getxo_G2_20200624_20201103,SAMEA10021253,2020-06-24/2020-11-03,29,DNA sequence reads,769,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127683,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.3385,-3.01491,ES,Getxo_G2,5,10,Marina; semi-industrial; 9.6 - Subtidal Muddy,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Hypocreaceae;Trichoderma;Unknown Trichoderma species 1,urn:lsid:marinespecies.org:taxname:1485878,Hypocrea,Genus,Otu64,NCBI:5543,ARMS_Getxo_G2_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G2_20200624_20201103_SF40_s1_r1:Otu197,MaterialSample,ARMS-MBON,ARMS-MBON data on long-term monitoring of hard-bottom communities: ITS results from 2020-2022,present,ARMS_Getxo_G2_20200624_20201103,SAMEA10021253,2020-06-24/2020-11-03,2,DNA sequence reads,769,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127683,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.3385,-3.01491,ES,Getxo_G2,5,10,Marina; semi-industrial; 9.6 - Subtidal Muddy,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Unknown Hypocreales family 1,urn:lsid:marinespecies.org:taxname:100012,Hypocreales,Order,Otu197,NCBI:5125,ARMS_Getxo_G2_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G2_20200624_20201103_SF40_s1_r1:Otu1029,MaterialSample,ARMS-MBON,ARMS-MBON data on long-term monitoring of hard-bottom communities: ITS results from 2020-2022,present,ARMS_Getxo_G2_20200624_20201103,SAMEA10021253,2020-06-24/2020-11-03,2,DNA sequence reads,769,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127683,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.3385,-3.01491,ES,Getxo_G2,5,10,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;unidentified (Saccharomycetales) family incertae sedis;unidentified (unidentified (Saccharomycetales));Saccharomycetales sp,urn:lsid:marinespecies.org:taxname:147580,Endomycetales,Order,Otu1029,NCBI:4892,ARMS_Getxo_G2_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G2_20200624_20201103_SF40_s1_r1:Otu301,MaterialSample,ARMS-MBON,ARMS-MBON data on long-term monitoring of hard-bottom communities: ITS results from 2020-2022,present,ARMS_Getxo_G2_20200624_20201103,SAMEA10021253,2020-06-24/2020-11-03,16,DNA sequence reads,769,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127683,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.3385,-3.01491,ES,Getxo_G2,5,10,Marina; semi-industrial; 9.6 - Subtidal Muddy,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Hypocreales fam Incertae sedis;Acremonium,urn:lsid:marinespecies.org:taxname:100206,Acremonium,Genus,Otu301,NCBI:159075,ARMS_Getxo_G2_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G2_20200624_20201103_SF40_s1_r1:Otu191,MaterialSample,ARMS-MBON,ARMS-MBON data on long-term monitoring of hard-bottom communities: ITS results from 2020-2022,present,ARMS_Getxo_G2_20200624_20201103,SAMEA10021253,2020-06-24/2020-11-03,47,DNA sequence reads,769,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127683,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.3385,-3.01491,ES,Getxo_G2,5,10,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Basidiomycota;Tremellomycetes;Trichosporonales;Trichosporonaceae;Cutaneotrichosporon;Cutaneotrichosporon sp,,Cutaneotrichosporon,genus,Otu191,NCBI:1838142,ARMS_Getxo_G2_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G2_20200624_20201103_SF40_s1_r1:Otu44,MaterialSample,ARMS-MBON,ARMS-MBON data on long-term monitoring of hard-bottom communities: ITS results from 2020-2022,present,ARMS_Getxo_G2_20200624_20201103,SAMEA10021253,2020-06-24/2020-11-03,139,DNA sequence reads,769,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127683,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.3385,-3.01491,ES,Getxo_G2,5,10,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Basidiomycota;Tremellomycetes;Trichosporonales;Trichosporonaceae;Apiotrichum;Apiotrichum laibachii,,Apiotrichum laibachii,species,Otu44,NCBI:82520,ARMS_Getxo_G2_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G2_20200624_20201103_SF40_s1_r1:Otu43,MaterialSample,ARMS-MBON,ARMS-MBON data on long-term monitoring of hard-bottom communities: ITS results from 2020-2022,present,ARMS_Getxo_G2_20200624_20201103,SAMEA10021253,2020-06-24/2020-11-03,60,DNA sequence reads,769,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127683,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.3385,-3.01491,ES,Getxo_G2,5,10,Marina; semi-industrial; 9.6 - Subtidal Muddy,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Basidiomycota;Agaricomycetes;Phallales;Phallaceae;Phallus;Unknown Phallus species 1,urn:lsid:marinespecies.org:taxname:426220,Phallus,Genus,Otu43,NCBI:146780,ARMS_Getxo_G2_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G2_20200624_20201103_SF40_s1_r1:Otu564,MaterialSample,ARMS-MBON,ARMS-MBON data on long-term monitoring of hard-bottom communities: ITS results from 2020-2022,present,ARMS_Getxo_G2_20200624_20201103,SAMEA10021253,2020-06-24/2020-11-03,3,DNA sequence reads,769,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127683,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.3385,-3.01491,ES,Getxo_G2,5,10,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Ascomycota;Leotiomycetes;Helotiales;Myxotrichaceae;Oidiodendron;Unknown Oidiodendron species 2,urn:lsid:marinespecies.org:taxname:100231,Oidiodendron,Genus,Otu564,NCBI:78141,ARMS_Getxo_G2_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G2_20200624_20201103_SF40_s1_r1:Otu80,MaterialSample,ARMS-MBON,ARMS-MBON data on long-term monitoring of hard-bottom communities: ITS results from 2020-2022,present,ARMS_Getxo_G2_20200624_20201103,SAMEA10021253,2020-06-24/2020-11-03,20,DNA sequence reads,769,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127683,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.3385,-3.01491,ES,Getxo_G2,5,10,Marina; semi-industrial; 9.6 - Subtidal Muddy,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Ascomycota;Sordariomycetes;unidentified (Sordariomycetes) order incertae sedis;unidentified (Sordariomycetes) family incertae sedis;unidentified (unidentified (unidentified (Sordariomycetes)));Sordariomycetes sp,urn:lsid:marinespecies.org:taxname:437254,Sordariomycetes,Class,Otu80,NCBI:147550,ARMS_Getxo_G2_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G2_20200624_20201103_SF40_s1_r1:Otu4,MaterialSample,ARMS-MBON,ARMS-MBON data on long-term monitoring of hard-bottom communities: ITS results from 2020-2022,present,ARMS_Getxo_G2_20200624_20201103,SAMEA10021253,2020-06-24/2020-11-03,28,DNA sequence reads,769,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127683,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.3385,-3.01491,ES,Getxo_G2,5,10,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Debaryomycetaceae;Debaryomyces;Debaryomyces hansenii,urn:lsid:marinespecies.org:taxname:147583,Debaryomyces hansenii,Species,Otu4,NCBI:4959,ARMS_Getxo_G2_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G2_20200624_20201103_SF40_s1_r1:Otu99,MaterialSample,ARMS-MBON,ARMS-MBON data on long-term monitoring of hard-bottom communities: ITS results from 2020-2022,present,ARMS_Getxo_G2_20200624_20201103,SAMEA10021253,2020-06-24/2020-11-03,9,DNA sequence reads,769,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127683,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.3385,-3.01491,ES,Getxo_G2,5,10,Marina; semi-industrial; 9.6 - Subtidal Muddy,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Ascomycota;Leotiomycetes;Unknown Leotiomycetes order 1,urn:lsid:marinespecies.org:taxname:437251,Leotiomycetes,Class,Otu99,NCBI:147548,ARMS_Getxo_G2_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G2_20200624_20201103_SF40_s1_r1:Otu385,MaterialSample,ARMS-MBON,ARMS-MBON data on long-term monitoring of hard-bottom communities: ITS results from 2020-2022,present,ARMS_Getxo_G2_20200624_20201103,SAMEA10021253,2020-06-24/2020-11-03,9,DNA sequence reads,769,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127683,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.3385,-3.01491,ES,Getxo_G2,5,10,Marina; semi-industrial; 9.6 - Subtidal Muddy,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Rozellomycota;Rozellomycota cls Incertae sedis;Unknown Rozellomycota cls Incertae sedis order 1,urn:lsid:marinespecies.org:taxname:707609,Rozellida,Order,Otu385,NCBI:1031332,ARMS_Getxo_G2_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G2_20200624_20201103_SF40_s1_r1:Otu266,MaterialSample,ARMS-MBON,ARMS-MBON data on long-term monitoring of hard-bottom communities: ITS results from 2020-2022,present,ARMS_Getxo_G2_20200624_20201103,SAMEA10021253,2020-06-24/2020-11-03,21,DNA sequence reads,769,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127683,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.3385,-3.01491,ES,Getxo_G2,5,10,Marina; semi-industrial; 9.6 - Subtidal Muddy,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Hypocreaceae;Trichoderma,urn:lsid:marinespecies.org:taxname:1485878,Hypocrea,Genus,Otu266,NCBI:5543,ARMS_Getxo_G2_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G2_20200624_20201103_SF40_s1_r1:Otu118,MaterialSample,ARMS-MBON,ARMS-MBON data on long-term monitoring of hard-bottom communities: ITS results from 2020-2022,present,ARMS_Getxo_G2_20200624_20201103,SAMEA10021253,2020-06-24/2020-11-03,74,DNA sequence reads,769,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127683,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.3385,-3.01491,ES,Getxo_G2,5,10,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Basidiomycota;Agaricostilbomycetes;Agaricostilbales;Agaricostilbaceae;Sterigmatomyces;Sterigmatomyces halophilus,urn:lsid:marinespecies.org:taxname:437843,Sterigmatomyces halophilus,Species,Otu118,NCBI:5617,ARMS_Getxo_G2_20200624_20201103_SF40_s1_r1
ARMS_Getxo_G2_20200624_20201103_SF40_s1_r1:Otu270,MaterialSample,ARMS-MBON,ARMS-MBON data on long-term monitoring of hard-bottom communities: ITS results from 2020-2022,present,ARMS_Getxo_G2_20200624_20201103,SAMEA10021253,2020-06-24/2020-11-03,27,DNA sequence reads,769,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127683,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.3385,-3.01491,ES,Getxo_G2,5,10,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Basidiomycota;Cystobasidiomycetes;Cystobasidiales;Cystobasidiaceae;Cystobasidium;Cystobasidium slooffiae,,Cystobasidium slooffiae,species,Otu270,NCBI:106018,ARMS_Getxo_G2_20200624_20201103_SF40_s1_r1
